info_sampleID	original_sampleID	RichLevel	Rep	DateStart	Inhibitory	BTB_47	33B	50A	32E	2E	2H	13C	50B	35A	BTB_45	34F	33D	35E	2F	37E	24L	40A	24D	24C	49C	35B	20D	BTB_28	25C	20C	47C	36E	32G	54G	40B	volPellet	34B	37H	20A	45E	25A	36G	36A	21C	45D	BTB_59	Problem	Bd_jar	CV_jar	sampling_method	DateSampled	sampleType	JarID	CV	cClean	CV_var	Bd_n	randomOrder	extraction_set
Inhib_2020-08-31_3_Rep1_J8_PreBd	Inhib_2020-08-31_3_Rep1	3	Rep1	2020-08-31	Inhib	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	8	0.555666666666667	TRUE	3.23333333333334e-05	NA	65	M7
Inhib_2020-10-05_10_Rep11_J13_PreBd	Inhib_2020-10-05_10_Rep11	10	Rep11	2020-10-05	Inhib	NA	TRUE	TRUE	TRUE	NA	NA	TRUE	NA	TRUE	NA	TRUE	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	whole membrane	2020-10-13	PreBd	13	0.382333333333333	FALSE	2.03333333333334e-05	NA	66	M7
Non_2020-09-28_1_Rep10_J21_PreBd	Non_2020-09-28_1_Rep10	1	Rep10	2020-09-28	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-10-06	PreBd	21	0.134	TRUE	1.9e-05	NA	67	M7
Inhib_2020-08-31_1_Rep1_J9_PreBd	Inhib_2020-08-31_1_Rep1	1	Rep1	2020-08-31	Inhib	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-08	PreBd	9	0.213	TRUE	1.3e-05	NA	68	M7
Non_2020-09-28_3_Rep9_J28_PreBd	Non_2020-09-28_3_Rep9	3	Rep9	2020-09-28	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	whole membrane	2020-10-06	PreBd	28	1.18733333333333	TRUE	0.000170333333333332	NA	69	M7
Inhib_2020-09-14_3_Rep6_J26_PreBd	Inhib_2020-09-14_3_Rep6	3	Rep6	2020-09-14	Inhib	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	whole membrane	2020-09-22	PreBd	26	0.324	TRUE	9.00000000000002e-06	NA	70	M7
Inhib_2020-08-31_1_Rep1_J23_Bd	Inhib_2020-08-31_1_Rep1	1	Rep1	2020-08-31	Inhib	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	23	NA	TRUE	NA	NA	62	M7
Inhib_2020-10-05_10_Rep12_J3_Bd	Inhib_2020-10-05_10_Rep12	10	Rep12	2020-10-05	Inhib	NA	NA	TRUE	TRUE	NA	TRUE	TRUE	TRUE	NA	NA	TRUE	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	swab	2020-10-17	Bd	3	NA	TRUE	NA	NA	63	M7
Non_2020-10-05_10_Rep12_J23_Bd	Non_2020-10-05_10_Rep12	10	Rep12	2020-10-05	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE	NA	TRUE	NA	NA	TRUE	FALSE	NA	NA	swab	2020-10-17	Bd	23	NA	TRUE	NA	NA	64	M7
Non_2020-09-19_10_Rep8_J2_Bd	Non_2020-09-19_10_Rep8	10	Rep8	2020-09-19	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	2	NA	TRUE	NA	NA	65	M7
Non_2020-09-28_1_Rep9_J12_Bd	Non_2020-09-28_1_Rep9	1	Rep9	2020-09-28	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-10	Bd	12	NA	TRUE	NA	NA	66	M7
Inhib_2020-09-28_3_Rep9_J7_Bd	Inhib_2020-09-28_3_Rep9	3	Rep9	2020-09-28	Inhib	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-10	Bd	7	NA	TRUE	NA	NA	67	M7
Non_2020-09-19_3_Rep8_J1_Bd	Non_2020-09-19_3_Rep8	3	Rep8	2020-09-19	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	1	NA	TRUE	NA	NA	68	M7
Inhib_2020-08-31_10_Rep1_J22_Bd	Inhib_2020-08-31_10_Rep1	10	Rep1	2020-08-31	Inhib	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swab	2020-09-12	Bd	22	NA	TRUE	NA	NA	69	M7
Non_2020-10-05_3_Rep12_J20_Bd	Non_2020-10-05_3_Rep12	3	Rep12	2020-10-05	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	FALSE	NA	NA	swab	2020-10-17	Bd	20	NA	TRUE	NA	NA	70	M7
Non_2020-09-19_1_Rep8_J6_Bd	Non_2020-09-19_1_Rep8	1	Rep8	2020-09-19	Non	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	swab	2020-10-01	Bd	6	NA	TRUE	NA	NA	71	M7
molecH2O-for-rinse_PreBd_2020-09-14	NA	NA	NA	2020-09-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	water	2020-09-22	sample_control	NA	NA	NA	NA	NA	11	M7
