ASVID	Taxon	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence	ScientificName	ScientificName_unique
Silverstoneiaflotator-inhibitory_26	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA	0.991734715119507	g__Microbacterium_unknown	g__Microbacterium_unknown.17
Silverstoneiaflotator-inhibitory_27	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999934647967638	g__Pseudomonas_unknown	g__Pseudomonas_unknown.502
Silverstoneiaflotator-inhibitory_28	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA	0.999935114925479	f__Comamonadaceae_unknown	f__Comamonadaceae_unknown.26
Silverstoneiaflotator-inhibitory_29	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99971243423642	g__Pseudomonas_unknown	g__Pseudomonas_unknown.503
Silverstoneiaflotator-inhibitory_3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA	0.957316896835916	g__Streptomyces_unknown	g__Streptomyces_unknown.4
Silverstoneiaflotator-inhibitory_30	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA	0.999998386986632	g__Stenotrophomonas_unknown	g__Stenotrophomonas_unknown.42
Silverstoneiaflotator-inhibitory_31	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99592601951217	g__Pseudomonas_unknown	g__Pseudomonas_unknown.504
Silverstoneiaflotator-inhibitory_32	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999711665678748	g__Pseudomonas_unknown	g__Pseudomonas_unknown.505
Silverstoneiaflotator-inhibitory_33	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA	0.920592650314419	g__Comamonas_unknown	g__Comamonas_unknown.37
Silverstoneiaflotator-inhibitory_34	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999689526067018	g__Pseudomonas_unknown	g__Pseudomonas_unknown.506
Silverstoneiaflotator-inhibitory_35	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999686193432705	g__Pseudomonas_unknown	g__Pseudomonas_unknown.507
Silverstoneiaflotator-inhibitory_36	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999932004033712	g__Pseudomonas_unknown	g__Pseudomonas_unknown.508
Silverstoneiaflotator-inhibitory_37	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Duganella	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Duganella	NA	0.983757981773959	g__Duganella_unknown	g__Duganella_unknown.9
Silverstoneiaflotator-inhibitory_38	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999975336015593	g__Pseudomonas_unknown	g__Pseudomonas_unknown.509
Silverstoneiaflotator-inhibitory_39	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA	0.999998593785147	f__Comamonadaceae_unknown	f__Comamonadaceae_unknown.27
Silverstoneiaflotator-inhibitory_4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA	0.999831179720843	g__Streptomyces_unknown	g__Streptomyces_unknown.5
Silverstoneiaflotator-inhibitory_40	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	NA	NA	NA	0.999992447809542	o__Enterobacterales_unknown	o__Enterobacterales_unknown.31
Silverstoneiaflotator-inhibitory_41	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA	0.996314344698692	g__Burkholderia-Caballeronia-Paraburkholderia_unknown	g__Burkholderia-Caballeronia-Paraburkholderia_unknown.2
Silverstoneiaflotator-inhibitory_42	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999932903470232	g__Pseudomonas_unknown	g__Pseudomonas_unknown.510
Silverstoneiaflotator-inhibitory_43	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.99999997073205	g__Acinetobacter_unknown	g__Acinetobacter_unknown.117
Silverstoneiaflotator-inhibitory_45	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	NA	0.999895344024226	g__Cupriavidus_unknown	g__Cupriavidus_unknown.1
Silverstoneiaflotator-inhibitory_47	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	NA	0.753376651512673	g__Pantoea_unknown	g__Pantoea_unknown.7
Silverstoneiaflotator-inhibitory_49	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA	0.920592650314419	g__Comamonas_unknown	g__Comamonas_unknown.38
Silverstoneiaflotator-inhibitory_5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA	0.999950953648771	g__Streptomyces_unknown	g__Streptomyces_unknown.6
Silverstoneiaflotator-inhibitory_50	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Mitsuaria; s__Comamonadaceae_bacterium	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Mitsuaria	s__Comamonadaceae_bacterium	0.99999999921873	s__Comamonadaceae_bacterium	s__Comamonadaceae_bacterium
Silverstoneiaflotator-inhibitory_51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999934647967638	g__Pseudomonas_unknown	g__Pseudomonas_unknown.511
Silverstoneiaflotator-inhibitory_52	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.999999964486701	g__Acinetobacter_unknown	g__Acinetobacter_unknown.118
Silverstoneiaflotator-inhibitory_53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA	0.999997337200589	f__Comamonadaceae_unknown	f__Comamonadaceae_unknown.28
Silverstoneiaflotator-inhibitory_54	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA	0.920592650314419	g__Comamonas_unknown	g__Comamonas_unknown.39
Silverstoneiaflotator-inhibitory_55	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	NA	0.71983438469277	g__Pantoea_unknown	g__Pantoea_unknown.8
Silverstoneiaflotator-inhibitory_56	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.897584462930958	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.63
Silverstoneiaflotator-inhibitory_57	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.999522737875985	g__Acinetobacter_unknown	g__Acinetobacter_unknown.119
Silverstoneiaflotator-inhibitory_58	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	NA	NA	NA	0.999992447809542	o__Enterobacterales_unknown	o__Enterobacterales_unknown.32
Silverstoneiaflotator-inhibitory_59	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	NA	0.753376651512673	g__Pantoea_unknown	g__Pantoea_unknown.9
Silverstoneiaflotator-inhibitory_6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.996772318450669	g__Pseudomonas_unknown	g__Pseudomonas_unknown.512
Silverstoneiaflotator-inhibitory_7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.997912585376544	g__Pseudomonas_unknown	g__Pseudomonas_unknown.513
Silverstoneiaflotator-inhibitory_8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.989490064898335	g__Pseudomonas_unknown	g__Pseudomonas_unknown.514
Silverstoneiaflotator-inhibitory_9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	NA	NA	NA	0.999992447809542	o__Enterobacterales_unknown	o__Enterobacterales_unknown.33
Silverstoneiaflotator-ns_1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA	0.999999451693134	f__Comamonadaceae_unknown	f__Comamonadaceae_unknown.29
Silverstoneiaflotator-ns_10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.997691443261719	g__Acinetobacter_unknown	g__Acinetobacter_unknown.120
Silverstoneiaflotator-ns_11	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.761381755348064	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.64
Silverstoneiaflotator-ns_12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.761381755348064	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.65
Silverstoneiaflotator-ns_13	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalicibacterium; s__Oxalicibacterium_faecigallinarum	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Oxalicibacterium	s__Oxalicibacterium_faecigallinarum	0.97267709096652	s__Oxalicibacterium_faecigallinarum	s__Oxalicibacterium_faecigallinarum
Silverstoneiaflotator-ns_14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_baylyi	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter_baylyi	0.941820884648501	s__Acinetobacter_baylyi	s__Acinetobacter_baylyi
Silverstoneiaflotator-ns_15	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA	0.920592650314419	g__Comamonas_unknown	g__Comamonas_unknown.40
Silverstoneiaflotator-ns_17	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	NA	NA	0.91495510558449	f__Erwiniaceae_unknown	f__Erwiniaceae_unknown.9
Silverstoneiaflotator-ns_18	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	NA	0.959178718054479	g__Staphylococcus_unknown	g__Staphylococcus_unknown.18
Silverstoneiaflotator-ns_19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	NA	NA	NA	0.999994856930381	o__Enterobacterales_unknown	o__Enterobacterales_unknown.34
Silverstoneiaflotator-ns_2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999932004033712	g__Pseudomonas_unknown	g__Pseudomonas_unknown.515
Silverstoneiaflotator-ns_20	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	NA	0.753376651512673	g__Pantoea_unknown	g__Pantoea_unknown.10
Silverstoneiaflotator-ns_21	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA	0.987475492401151	g__Bacillus_unknown	g__Bacillus_unknown.34
Silverstoneiaflotator-ns_22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.924792709447771	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.66
Silverstoneiaflotator-ns_23	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	NA	0.753376651512673	g__Pantoea_unknown	g__Pantoea_unknown.11
Silverstoneiaflotator-ns_3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.922886111373991	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.67
Silverstoneiaflotator-ns_4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999878931316581	g__Pseudomonas_unknown	g__Pseudomonas_unknown.516
Silverstoneiaflotator-ns_5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.717492223815997	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.68
Silverstoneiaflotator-ns_6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; s__Agrobacterium_sp.	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	s__Agrobacterium_sp.	0.900611632536866	s__Agrobacterium_sp.	s__Agrobacterium_sp.
Silverstoneiaflotator-ns_7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__uncultured_bacterium	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Asticcacaulis	NA	0.781112877071169	g__Asticcacaulis_isolate	g__Asticcacaulis_isolate
Silverstoneiaflotator-ns_8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.998183764203364	g__Pseudomonas_unknown	g__Pseudomonas_unknown.517
Silverstoneiaflotator-ns_9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	NA	NA	NA	0.999992447809542	o__Enterobacterales_unknown	o__Enterobacterales_unknown.35
Smiliscaphaeota-inhibitory_1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999738064810746	g__Pseudomonas_unknown	g__Pseudomonas_unknown.518
Smiliscaphaeota-inhibitory_2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.998995875828858	g__Pseudomonas_unknown	g__Pseudomonas_unknown.519
Smiliscaphaeota-inhibitory_3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999932004033712	g__Pseudomonas_unknown	g__Pseudomonas_unknown.520
Smiliscaphaeota-inhibitory_4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99986678621162	g__Pseudomonas_unknown	g__Pseudomonas_unknown.521
Smiliscaphaeota-inhibitory_5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999832424890394	g__Pseudomonas_unknown	g__Pseudomonas_unknown.522
Smiliscaphaeota-inhibitory_6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999932004033712	g__Pseudomonas_unknown	g__Pseudomonas_unknown.523
Smiliscaphaeota-inhibitory_7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999876562688767	g__Pseudomonas_unknown	g__Pseudomonas_unknown.524
Smiliscaphaeota-inhibitory_8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999920684724138	g__Pseudomonas_unknown	g__Pseudomonas_unknown.525
Smiliscaphaeota-inhibitory_9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999934647967638	g__Pseudomonas_unknown	g__Pseudomonas_unknown.526
Smiliscaphaeota-unknown_1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99191781759558	g__Pseudomonas_unknown	g__Pseudomonas_unknown.527
Smiliscasila-enhancing_1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.997691443261719	g__Acinetobacter_unknown	g__Acinetobacter_unknown.121
Smiliscasila-inhibitory_1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999219038509848	g__Pseudomonas_unknown	g__Pseudomonas_unknown.528
Smiliscasila-inhibitory_10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999500921694889	g__Pseudomonas_unknown	g__Pseudomonas_unknown.529
Smiliscasila-inhibitory_11	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999455859315009	g__Pseudomonas_unknown	g__Pseudomonas_unknown.530
Smiliscasila-inhibitory_12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Serratia	NA	0.833431322817832	g__Serratia_unknown	g__Serratia_unknown.49
